filename,region,landmark,vector_x,vector_y,class,image_path
89_cheerful.jpg,Left Eye,3,0,2.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Left Eye,4,-8,-3.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Left Eye,5,8,3.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Left Eye,6,0,-3.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Left Eye,7,0,4.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Left Eye,36,-2,-1.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Left Eye,37,2,1.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Left Eye,38,-1,-0.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Right Eye,1,-0.5,2,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Right Eye,8,7.5,-1,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Right Eye,9,-6.5,3,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Right Eye,10,0.5,-2,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Right Eye,11,-0.5,5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Right Eye,39,1.5,-1,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Right Eye,40,-1.5,1,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Right Eye,41,0.5,1,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",0,3,8,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",2,2,17,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",12,-3,-14,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",13,6,-11,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",14,-8,-11,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",15,9,-7,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",16,0,0,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",17,2,3,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",18,9,8,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",19,17,14,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",20,-5,8,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",21,-10,14,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",32,-26,-3,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",33,-12,-1,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",34,16,2,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",35,31,-1,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",42,-16,-6,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",43,18,-5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",44,-3,-6,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",45,7,-6,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",46,-22,11,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,"Nose, Mouth, and Whiskers",47,29,7,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Forehead,22,-39.5,10.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Forehead,23,-46.5,-12.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Forehead,24,-50.5,-41.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Forehead,25,-28.5,-27.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Forehead,26,-12.5,-10.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Forehead,27,59.5,14.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Forehead,28,69.5,-9.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Forehead,29,80.5,-34.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Forehead,30,56.5,-24.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
89_cheerful.jpg,Forehead,31,39.5,-10.5,happy,/content/cat-facial-expression-recognition/Images/happy/89_cheerful.jpg
147.jpg,Left Eye,3,-1,4,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Left Eye,4,-9,-3,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Left Eye,5,9,7,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Left Eye,6,0,-7,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Left Eye,7,-2,10,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Left Eye,36,-1,-1,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Left Eye,37,1,1,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Left Eye,38,0,-3,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Right Eye,1,0,3.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Right Eye,8,10,0.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Right Eye,9,-9,4.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Right Eye,10,1,-6.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Right Eye,11,0,11.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Right Eye,39,1,-0.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Right Eye,40,-1,0.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Right Eye,41,1,-1.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",0,0,4,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",2,-1,8,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",12,-2,-10,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",13,6,-10,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",14,-6,-9,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",15,8,-7,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",16,0,0,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",17,0,1,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",18,5,4,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",19,12,6,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",20,-3,3,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",21,-10,4,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",32,-20,-10,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",33,-10,-3,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",34,12,-1,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",35,22,-5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",42,-12,-9,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",43,16,-6,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",44,-4,-5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",45,5,-4,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",46,-18,-1,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,"Nose, Mouth, and Whiskers",47,18,3,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Forehead,22,-28.5,-15.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Forehead,23,-36.5,-31.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Forehead,24,-53.5,-46.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Forehead,25,-59.5,-19.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Forehead,26,-59.5,2.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Forehead,27,15.5,-2.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Forehead,28,30.5,-16.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Forehead,29,47.5,-30.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Forehead,30,38.5,-8.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
147.jpg,Forehead,31,28.5,15.5,happy,/content/cat-facial-expression-recognition/Images/happy/147.jpg
148.jpg,Left Eye,3,-0.5,3.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,4,-7.5,-0.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,5,6.5,1.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,6,-0.5,-3.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,7,0.5,4.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,36,-1.5,-0.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,37,1.5,0.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,38,-1.5,-0.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,1,0,1.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,8,6,-1.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,9,-5,3.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,10,0,-2.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,11,1,4.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,39,1,-0.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,40,-1,0.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,41,0,-0.5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",0,1,5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",2,2,10,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",12,-5,-9,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",13,1,-10,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",14,-8,-5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",15,5,-8,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",16,0,0,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",17,1,4,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",18,6,6,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",19,15,7,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",20,-3,8,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",21,-10,12,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",32,-22,1,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",33,-11,4,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",34,12,-1,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",35,23,-7,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",42,-15,-2,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",43,14,-8,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",44,-5,-4,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",45,3,-6,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",46,-19,11,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",47,23,3,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,22,-19,2,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,23,-30,-9,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,24,-47,-18,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,25,-49,7,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,26,-41,28,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,27,50,19,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,28,51,-5,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,29,42,-30,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,30,28,-16,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,31,19,-2,happy,/content/cat-facial-expression-recognition/Images/happy/148.jpg
121_cheerful.jpg,Left Eye,3,-2.5,4,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Left Eye,4,-8.5,0,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Left Eye,5,4.5,5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Left Eye,6,0.5,-5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Left Eye,7,-3.5,7,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Left Eye,36,0.5,-2,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Left Eye,37,-0.5,2,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Left Eye,38,-2.5,1,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Right Eye,1,0,2.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Right Eye,8,7,1.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Right Eye,9,-8,0.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Right Eye,10,1,-6.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Right Eye,11,0,5.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Right Eye,39,1,-0.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Right Eye,40,-1,0.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Right Eye,41,0,-1.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",0,-1,4,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",2,-1,8,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",12,0,-8,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",13,4,-8,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",14,-4,-7,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",15,7,-4,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",16,0,0,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",17,0,2,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",18,4,6,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",19,10,9,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",20,-5,3,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",21,-11,4,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",32,-17,-9,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",33,-9,-3,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",34,11,3,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",35,22,1,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",42,-10,-8,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",43,13,-1,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",44,-2,-4,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",45,4,-3,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",46,-18,-2,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,"Nose, Mouth, and Whiskers",47,19,7,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Forehead,22,-36,-9.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Forehead,23,-34,-31.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Forehead,24,-30,-50.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Forehead,25,-19,-38.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Forehead,26,-12,-25.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Forehead,27,21,-14.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Forehead,28,32,-22.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Forehead,29,50,-29.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Forehead,30,46,-6.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
121_cheerful.jpg,Forehead,31,36,9.5,happy,/content/cat-facial-expression-recognition/Images/happy/121_cheerful.jpg
34.jpg,Left Eye,3,-5.5,18,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Left Eye,4,-28.5,-3,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Left Eye,5,16.5,17,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Left Eye,6,-3.5,-13,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Left Eye,7,-5.5,26,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Left Eye,36,-4.5,-8,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Left Eye,37,4.5,8,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Left Eye,38,-14.5,3,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Right Eye,1,7,19.5,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Right Eye,8,31,-0.5,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Right Eye,9,-17,17.5,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Right Eye,10,2,-16.5,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Right Eye,11,8,28.5,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Right Eye,39,5,-7.5,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Right Eye,40,-5,7.5,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Right Eye,41,15,0.5,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",0,0,12,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",2,-2,22,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",12,-10,-23,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",13,9,-23,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",14,-19,-18,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",15,19,-20,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",16,0,0,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",17,0,9,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",18,15,16,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",19,35,16,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",20,-14,14,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",21,-40,19,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",32,-72,-17,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",33,-33,-1,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",34,32,-6,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",35,64,-23,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",42,-42,-18,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",43,39,-21,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",44,-10,-13,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",45,9,-14,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",46,-62,8,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,"Nose, Mouth, and Whiskers",47,60,1,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
34.jpg,Forehead,22,-47,-4.5,happy,/content/cat-facial-expression-recognition/Images/happy/34.jpg
