filename,region,landmark,vector_x,vector_y,class,image_path
71_purring.jpg,"Nose, Mouth, and Whiskers",16,0,0,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",17,0,2,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",18,7,5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",19,14,8,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",20,-5,4,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",21,-12,7,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",32,-21,-8,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",33,-10,-1,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",34,12,0,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",35,25,-4,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",42,-14,-9,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",43,16,-6,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",44,-4,-6,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",45,4,-5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",46,-18,3,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,"Nose, Mouth, and Whiskers",47,22,6,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,Forehead,22,-41.5,1.5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,Forehead,23,-46.5,-19.5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,Forehead,24,-50.5,-40.5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,Forehead,25,-32.5,-32.5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,Forehead,26,-19.5,-21.5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,Forehead,27,22.5,-18.5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,Forehead,28,34.5,-29.5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,Forehead,29,52.5,-43.5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,Forehead,30,49.5,-17.5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
71_purring.jpg,Forehead,31,41.5,-1.5,purring,/content/cat-facial-expression-recognition/Images/happy/71_purring.jpg
74_purring.jpg,Left Eye,3,0,2,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Left Eye,4,-11,-2,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Left Eye,5,10,2,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Left Eye,6,1,-5,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Left Eye,7,-1,4,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Left Eye,36,-1,0,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Left Eye,37,1,0,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Left Eye,38,0,-1,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Right Eye,1,0.5,3.5,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Right Eye,8,11.5,-2.5,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Right Eye,9,-8.5,4.5,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Right Eye,10,0.5,-3.5,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Right Eye,11,1.5,3.5,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Right Eye,39,1.5,-1.5,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Right Eye,40,-1.5,1.5,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Right Eye,41,2.5,0.5,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",0,-1,8,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",2,-1,14,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",12,-6,-15,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",13,7,-17,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",14,-12,-11,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",15,11,-13,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",16,0,0,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",17,0,4,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",18,9,12,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",19,20,16,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",20,-9,11,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",21,-21,20,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",32,-46,2,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",33,-20,3,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",34,18,1,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",35,38,-4,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",42,-25,-5,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",43,24,-9,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",44,-5,-9,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",45,4,-10,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",46,-38,17,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,"Nose, Mouth, and Whiskers",47,34,11,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Forehead,22,-36,0,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Forehead,23,-55,-20,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Forehead,24,-86,-36,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Forehead,25,-83,4,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Forehead,26,-74,40,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Forehead,27,63,21,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Forehead,28,70,-7,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Forehead,29,74,-37,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Forehead,30,51,-20,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
74_purring.jpg,Forehead,31,36,0,purring,/content/cat-facial-expression-recognition/Images/happy/74_purring.jpg
98_purring.jpg,Left Eye,3,0.5,4.5,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Left Eye,4,-14.5,0.5,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Left Eye,5,14.5,1.5,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Left Eye,6,-1.5,-6.5,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Left Eye,7,0.5,6.5,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Left Eye,36,-2.5,-0.5,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Left Eye,37,2.5,0.5,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Left Eye,38,-1.5,-1.5,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Right Eye,1,1,5,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Right Eye,8,13,-8,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Right Eye,9,-10,7,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Right Eye,10,-4,-7,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Right Eye,11,2,7,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Right Eye,39,1,-2,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Right Eye,40,-1,2,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Right Eye,41,1,-1,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",0,1,5,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",2,2,10,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",12,-11,-15,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",13,5,-17,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",14,-16,-10,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",15,7,-16,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",16,0,0,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",17,-1,3,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",18,9,4,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",19,19,1,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",20,-7,8,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",21,-21,11,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",32,-48,-4,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",33,-22,2,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",34,12,-9,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",35,26,-22,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",42,-29,-7,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",43,16,-20,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",44,-8,-7,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",45,4,-11,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",46,-35,10,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,"Nose, Mouth, and Whiskers",47,25,-11,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Forehead,22,-37.5,14,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Forehead,23,-64.5,-4,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Forehead,24,-94.5,-11,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Forehead,25,-78.5,18,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Forehead,26,-61.5,45,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Forehead,27,74.5,8,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Forehead,28,75.5,-15,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Forehead,29,82.5,-55,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Forehead,30,57.5,-32,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
98_purring.jpg,Forehead,31,37.5,-14,purring,/content/cat-facial-expression-recognition/Images/happy/98_purring.jpg
42.jpg,Left Eye,3,-1.5,3.5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Left Eye,4,-13.5,1.5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Left Eye,5,9.5,1.5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Left Eye,6,-1.5,-4.5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Left Eye,7,-1.5,5.5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Left Eye,36,-2.5,-0.5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Left Eye,37,2.5,0.5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Left Eye,38,-4.5,0.5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Right Eye,1,1,2,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Right Eye,8,11,-2,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Right Eye,9,-6,4,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Right Eye,10,0,-4,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Right Eye,11,2,5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Right Eye,39,1,-3,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Right Eye,40,-1,3,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Right Eye,41,3,1,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",0,0,9,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",2,3,15,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",12,-9,-12,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",13,2,-14,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",14,-14,-8,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",15,9,-14,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",16,0,0,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",17,1,5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",18,11,9,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",19,24,9,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",20,-5,10,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",21,-18,16,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",32,-42,-4,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",33,-19,4,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",34,19,-4,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",35,39,-15,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",42,-26,-6,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",43,21,-15,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",44,-9,-5,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",45,4,-11,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",46,-34,12,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,"Nose, Mouth, and Whiskers",47,35,-1,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Forehead,22,-67.5,12,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Forehead,23,-81.5,-13,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Forehead,24,-99.5,-38,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Forehead,25,-78.5,-22,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Forehead,26,-57.5,-11,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Forehead,27,21.5,-32,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Forehead,28,39.5,-56,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Forehead,29,62.5,-80,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Forehead,30,67.5,-42,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
42.jpg,Forehead,31,67.5,-12,purring,/content/cat-facial-expression-recognition/Images/happy/42.jpg
148.jpg,Left Eye,3,-0.5,3.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,4,-7.5,-0.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,5,6.5,1.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,6,-0.5,-3.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,7,0.5,4.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,36,-1.5,-0.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,37,1.5,0.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Left Eye,38,-1.5,-0.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,1,0,1.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,8,6,-1.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,9,-5,3.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,10,0,-2.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,11,1,4.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,39,1,-0.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,40,-1,0.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Right Eye,41,0,-0.5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",0,1,5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",2,2,10,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",12,-5,-9,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",13,1,-10,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",14,-8,-5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",15,5,-8,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",16,0,0,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",17,1,4,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",18,6,6,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",19,15,7,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",20,-3,8,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",21,-10,12,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",32,-22,1,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",33,-11,4,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",34,12,-1,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",35,23,-7,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",42,-15,-2,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",43,14,-8,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",44,-5,-4,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",45,3,-6,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",46,-19,11,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,"Nose, Mouth, and Whiskers",47,23,3,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,22,-19,2,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,23,-30,-9,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,24,-47,-18,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,25,-49,7,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,26,-41,28,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,27,50,19,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,28,51,-5,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,29,42,-30,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,30,28,-16,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
148.jpg,Forehead,31,19,-2,purring,/content/cat-facial-expression-recognition/Images/happy/148.jpg
10.jpg,Left Eye,3,-1.5,3,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Left Eye,4,-7.5,-3,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Left Eye,5,4.5,4,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Left Eye,6,0.5,-4,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Left Eye,7,-1.5,3,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Left Eye,36,-1.5,-2,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Left Eye,37,1.5,2,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Left Eye,38,-2.5,-1,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Right Eye,1,-0.5,2,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Right Eye,8,7.5,0,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Right Eye,9,-7.5,1,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Right Eye,10,0.5,-3,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Right Eye,11,-0.5,3,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Right Eye,39,1.5,0,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Right Eye,40,-1.5,0,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,Right Eye,41,-0.5,-1,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,"Nose, Mouth, and Whiskers",0,1,3,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,"Nose, Mouth, and Whiskers",2,1,6,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
10.jpg,"Nose, Mouth, and Whiskers",12,-2,-10,purring,/content/cat-facial-expression-recognition/Images/happy/10.jpg
